time_min,temp_C,OD600,strain,induction,well,media,pos_selection,neg_selection,operator,repressor,volume_marker,date,run_number
499.3,37.1,0.434,none_R0_none_mCherry,10_uM_IPTG,G08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,none,0.0,mCherry,20200730,1
524.3,37.0,0.47200000000000003,none_R0_none_mCherry,10_uM_IPTG,G08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,none,0.0,mCherry,20200730,1
549.3,37.0,0.506,none_R0_none_mCherry,10_uM_IPTG,G08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,none,0.0,mCherry,20200730,1
574.3,37.0,0.5379999999999999,none_R0_none_mCherry,10_uM_IPTG,G08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,none,0.0,mCherry,20200730,1
599.3,37.0,0.5660000000000001,none_R0_none_mCherry,10_uM_IPTG,G08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,none,0.0,mCherry,20200730,1
624.3,37.0,0.5920000000000001,none_R0_none_mCherry,10_uM_IPTG,G08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,none,0.0,mCherry,20200730,1
649.3,37.0,0.612,none_R0_none_mCherry,10_uM_IPTG,G08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,none,0.0,mCherry,20200730,1
674.3,37.1,0.632,none_R0_none_mCherry,10_uM_IPTG,G08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,none,0.0,mCherry,20200730,1
699.3,37.0,0.65,none_R0_none_mCherry,10_uM_IPTG,G08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,none,0.0,mCherry,20200730,1
724.3,37.0,0.664,none_R0_none_mCherry,10_uM_IPTG,G08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,none,0.0,mCherry,20200730,1
749.3,37.0,0.679,none_R0_none_mCherry,10_uM_IPTG,G08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,none,0.0,mCherry,20200730,1
774.3,37.0,0.688,none_R0_none_mCherry,10_uM_IPTG,G08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,none,0.0,mCherry,20200730,1
799.3,37.0,0.6970000000000001,none_R0_none_mCherry,10_uM_IPTG,G08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,none,0.0,mCherry,20200730,1
824.3,37.1,0.7040000000000001,none_R0_none_mCherry,10_uM_IPTG,G08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,none,0.0,mCherry,20200730,1
849.3,37.0,0.7070000000000001,none_R0_none_mCherry,10_uM_IPTG,G08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,none,0.0,mCherry,20200730,1
874.3,36.9,0.713,none_R0_none_mCherry,10_uM_IPTG,G08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,none,0.0,mCherry,20200730,1
899.3,37.0,0.7140000000000001,none_R0_none_mCherry,10_uM_IPTG,G08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,none,0.0,mCherry,20200730,1
924.3,37.0,0.7140000000000001,none_R0_none_mCherry,10_uM_IPTG,G08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,none,0.0,mCherry,20200730,1
949.3,37.0,0.716,none_R0_none_mCherry,10_uM_IPTG,G08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,none,0.0,mCherry,20200730,1
974.3,37.0,0.711,none_R0_none_mCherry,10_uM_IPTG,G08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,none,0.0,mCherry,20200730,1
999.3,37.0,0.708,none_R0_none_mCherry,10_uM_IPTG,G08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,none,0.0,mCherry,20200730,1
1024.3,37.1,0.708,none_R0_none_mCherry,10_uM_IPTG,G08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,none,0.0,mCherry,20200730,1
1049.3,37.0,0.706,none_R0_none_mCherry,10_uM_IPTG,G08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,none,0.0,mCherry,20200730,1
1074.3,37.0,0.705,none_R0_none_mCherry,10_uM_IPTG,G08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,none,0.0,mCherry,20200730,1
1099.3,37.0,0.7040000000000001,none_R0_none_mCherry,10_uM_IPTG,G08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,none,0.0,mCherry,20200730,1
1124.3,37.0,0.7020000000000001,none_R0_none_mCherry,10_uM_IPTG,G08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,none,0.0,mCherry,20200730,1
1149.3,37.1,0.6990000000000001,none_R0_none_mCherry,10_uM_IPTG,G08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,none,0.0,mCherry,20200730,1
1174.3,37.0,0.695,none_R0_none_mCherry,10_uM_IPTG,G08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,none,0.0,mCherry,20200730,1
1199.3,37.0,0.691,none_R0_none_mCherry,10_uM_IPTG,G08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,none,0.0,mCherry,20200730,1
1224.3,37.0,0.6859999999999999,none_R0_none_mCherry,10_uM_IPTG,G08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,none,0.0,mCherry,20200730,1
1249.3,37.1,0.6809999999999999,none_R0_none_mCherry,10_uM_IPTG,G08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,none,0.0,mCherry,20200730,1
1274.3,37.0,0.685,none_R0_none_mCherry,10_uM_IPTG,G08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,none,0.0,mCherry,20200730,1
1299.3,37.1,0.6779999999999999,none_R0_none_mCherry,10_uM_IPTG,G08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,none,0.0,mCherry,20200730,1
1324.3,37.1,0.67,none_R0_none_mCherry,10_uM_IPTG,G08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,none,0.0,mCherry,20200730,1
1349.3,37.1,0.6629999999999999,none_R0_none_mCherry,10_uM_IPTG,G08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,none,0.0,mCherry,20200730,1
1374.3,37.0,0.657,none_R0_none_mCherry,10_uM_IPTG,G08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,none,0.0,mCherry,20200730,1
1399.3,37.0,0.6509999999999999,none_R0_none_mCherry,10_uM_IPTG,G08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,none,0.0,mCherry,20200730,1
1424.3,37.1,0.644,none_R0_none_mCherry,10_uM_IPTG,G08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,none,0.0,mCherry,20200730,1
1449.3,37.1,0.638,none_R0_none_mCherry,10_uM_IPTG,G08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,none,0.0,mCherry,20200730,1
1474.3,37.0,0.632,none_R0_none_mCherry,10_uM_IPTG,G08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,none,0.0,mCherry,20200730,1
1499.3,37.1,0.628,none_R0_none_mCherry,10_uM_IPTG,G08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,none,0.0,mCherry,20200730,1
1524.3,37.0,0.626,none_R0_none_mCherry,10_uM_IPTG,G08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,none,0.0,mCherry,20200730,1
1549.3,37.1,0.627,none_R0_none_mCherry,10_uM_IPTG,G08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,none,0.0,mCherry,20200730,1
1574.3,37.0,0.624,none_R0_none_mCherry,10_uM_IPTG,G08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,none,0.0,mCherry,20200730,1
1599.3,37.1,0.618,none_R0_none_mCherry,10_uM_IPTG,G08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,none,0.0,mCherry,20200730,1
1624.3,37.0,0.612,none_R0_none_mCherry,10_uM_IPTG,G08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,none,0.0,mCherry,20200730,1
24.3,37.0,0.042,none_R0_none_mCherry,10_uM_IPTG,G09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
49.3,37.1,0.044000000000000004,none_R0_none_mCherry,10_uM_IPTG,G09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
74.3,37.1,0.047,none_R0_none_mCherry,10_uM_IPTG,G09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
99.3,37.0,0.051,none_R0_none_mCherry,10_uM_IPTG,G09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
124.3,37.0,0.055,none_R0_none_mCherry,10_uM_IPTG,G09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
149.3,37.0,0.059000000000000004,none_R0_none_mCherry,10_uM_IPTG,G09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
174.3,37.0,0.065,none_R0_none_mCherry,10_uM_IPTG,G09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
199.3,37.1,0.07200000000000001,none_R0_none_mCherry,10_uM_IPTG,G09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
224.3,37.1,0.081,none_R0_none_mCherry,10_uM_IPTG,G09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
249.3,37.1,0.092,none_R0_none_mCherry,10_uM_IPTG,G09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
274.3,37.0,0.106,none_R0_none_mCherry,10_uM_IPTG,G09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
299.3,37.0,0.125,none_R0_none_mCherry,10_uM_IPTG,G09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
324.3,37.0,0.14800000000000002,none_R0_none_mCherry,10_uM_IPTG,G09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
349.3,37.1,0.17800000000000002,none_R0_none_mCherry,10_uM_IPTG,G09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
374.3,37.0,0.213,none_R0_none_mCherry,10_uM_IPTG,G09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
399.3,37.1,0.251,none_R0_none_mCherry,10_uM_IPTG,G09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
424.3,37.0,0.292,none_R0_none_mCherry,10_uM_IPTG,G09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
449.3,37.0,0.33299999999999996,none_R0_none_mCherry,10_uM_IPTG,G09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
474.3,37.0,0.371,none_R0_none_mCherry,10_uM_IPTG,G09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
499.3,37.1,0.408,none_R0_none_mCherry,10_uM_IPTG,G09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
524.3,37.0,0.444,none_R0_none_mCherry,10_uM_IPTG,G09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
549.3,37.0,0.47600000000000003,none_R0_none_mCherry,10_uM_IPTG,G09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
574.3,37.0,0.505,none_R0_none_mCherry,10_uM_IPTG,G09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
599.3,37.0,0.532,none_R0_none_mCherry,10_uM_IPTG,G09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
624.3,37.0,0.555,none_R0_none_mCherry,10_uM_IPTG,G09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
649.3,37.0,0.573,none_R0_none_mCherry,10_uM_IPTG,G09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
674.3,37.1,0.593,none_R0_none_mCherry,10_uM_IPTG,G09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
699.3,37.0,0.609,none_R0_none_mCherry,10_uM_IPTG,G09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
724.3,37.0,0.62,none_R0_none_mCherry,10_uM_IPTG,G09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
749.3,37.0,0.634,none_R0_none_mCherry,10_uM_IPTG,G09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
774.3,37.0,0.642,none_R0_none_mCherry,10_uM_IPTG,G09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
799.3,37.0,0.6509999999999999,none_R0_none_mCherry,10_uM_IPTG,G09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
824.3,37.1,0.6579999999999999,none_R0_none_mCherry,10_uM_IPTG,G09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
849.3,37.0,0.6609999999999999,none_R0_none_mCherry,10_uM_IPTG,G09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
874.3,36.9,0.6659999999999999,none_R0_none_mCherry,10_uM_IPTG,G09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
899.3,37.0,0.669,none_R0_none_mCherry,10_uM_IPTG,G09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
924.3,37.0,0.67,none_R0_none_mCherry,10_uM_IPTG,G09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
949.3,37.0,0.672,none_R0_none_mCherry,10_uM_IPTG,G09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
974.3,37.0,0.6709999999999999,none_R0_none_mCherry,10_uM_IPTG,G09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
999.3,37.0,0.669,none_R0_none_mCherry,10_uM_IPTG,G09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
1024.3,37.1,0.67,none_R0_none_mCherry,10_uM_IPTG,G09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
1049.3,37.0,0.667,none_R0_none_mCherry,10_uM_IPTG,G09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
1074.3,37.0,0.6659999999999999,none_R0_none_mCherry,10_uM_IPTG,G09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
1099.3,37.0,0.6659999999999999,none_R0_none_mCherry,10_uM_IPTG,G09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
1124.3,37.0,0.6659999999999999,none_R0_none_mCherry,10_uM_IPTG,G09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
1149.3,37.1,0.664,none_R0_none_mCherry,10_uM_IPTG,G09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
1174.3,37.0,0.662,none_R0_none_mCherry,10_uM_IPTG,G09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
1199.3,37.0,0.659,none_R0_none_mCherry,10_uM_IPTG,G09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
1224.3,37.0,0.655,none_R0_none_mCherry,10_uM_IPTG,G09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
1249.3,37.1,0.653,none_R0_none_mCherry,10_uM_IPTG,G09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
1274.3,37.0,0.6579999999999999,none_R0_none_mCherry,10_uM_IPTG,G09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
1299.3,37.1,0.6509999999999999,none_R0_none_mCherry,10_uM_IPTG,G09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
1324.3,37.1,0.643,none_R0_none_mCherry,10_uM_IPTG,G09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
1349.3,37.1,0.637,none_R0_none_mCherry,10_uM_IPTG,G09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
1374.3,37.0,0.632,none_R0_none_mCherry,10_uM_IPTG,G09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
1399.3,37.0,0.627,none_R0_none_mCherry,10_uM_IPTG,G09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
1424.3,37.1,0.621,none_R0_none_mCherry,10_uM_IPTG,G09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
1449.3,37.1,0.616,none_R0_none_mCherry,10_uM_IPTG,G09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
1474.3,37.0,0.612,none_R0_none_mCherry,10_uM_IPTG,G09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
1499.3,37.1,0.609,none_R0_none_mCherry,10_uM_IPTG,G09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
1524.3,37.0,0.607,none_R0_none_mCherry,10_uM_IPTG,G09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
1549.3,37.1,0.607,none_R0_none_mCherry,10_uM_IPTG,G09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
1574.3,37.0,0.602,none_R0_none_mCherry,10_uM_IPTG,G09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
1599.3,37.1,0.596,none_R0_none_mCherry,10_uM_IPTG,G09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
1624.3,37.0,0.589,none_R0_none_mCherry,10_uM_IPTG,G09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
24.3,37.0,0.042,none_R0_none_mCherry,10_uM_IPTG,G10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
49.3,37.1,0.044000000000000004,none_R0_none_mCherry,10_uM_IPTG,G10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
74.3,37.1,0.047,none_R0_none_mCherry,10_uM_IPTG,G10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
99.3,37.0,0.051,none_R0_none_mCherry,10_uM_IPTG,G10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
124.3,37.0,0.054000000000000006,none_R0_none_mCherry,10_uM_IPTG,G10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
149.3,37.0,0.059000000000000004,none_R0_none_mCherry,10_uM_IPTG,G10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
174.3,37.0,0.065,none_R0_none_mCherry,10_uM_IPTG,G10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
199.3,37.1,0.07200000000000001,none_R0_none_mCherry,10_uM_IPTG,G10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
224.3,37.1,0.081,none_R0_none_mCherry,10_uM_IPTG,G10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
249.3,37.1,0.092,none_R0_none_mCherry,10_uM_IPTG,G10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
274.3,37.0,0.106,none_R0_none_mCherry,10_uM_IPTG,G10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
299.3,37.0,0.125,none_R0_none_mCherry,10_uM_IPTG,G10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
324.3,37.0,0.14800000000000002,none_R0_none_mCherry,10_uM_IPTG,G10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
349.3,37.1,0.177,none_R0_none_mCherry,10_uM_IPTG,G10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
374.3,37.0,0.212,none_R0_none_mCherry,10_uM_IPTG,G10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
399.3,37.1,0.249,none_R0_none_mCherry,10_uM_IPTG,G10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
424.3,37.0,0.29,none_R0_none_mCherry,10_uM_IPTG,G10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
449.3,37.0,0.33,none_R0_none_mCherry,10_uM_IPTG,G10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
474.3,37.0,0.368,none_R0_none_mCherry,10_uM_IPTG,G10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
499.3,37.1,0.406,none_R0_none_mCherry,10_uM_IPTG,G10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
524.3,37.0,0.44,none_R0_none_mCherry,10_uM_IPTG,G10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
549.3,37.0,0.47100000000000003,none_R0_none_mCherry,10_uM_IPTG,G10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
574.3,37.0,0.5,none_R0_none_mCherry,10_uM_IPTG,G10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
599.3,37.0,0.526,none_R0_none_mCherry,10_uM_IPTG,G10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
624.3,37.0,0.5479999999999999,none_R0_none_mCherry,10_uM_IPTG,G10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
649.3,37.0,0.568,none_R0_none_mCherry,10_uM_IPTG,G10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
674.3,37.1,0.5870000000000001,none_R0_none_mCherry,10_uM_IPTG,G10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
699.3,37.0,0.603,none_R0_none_mCherry,10_uM_IPTG,G10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
724.3,37.0,0.614,none_R0_none_mCherry,10_uM_IPTG,G10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
749.3,37.0,0.627,none_R0_none_mCherry,10_uM_IPTG,G10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
774.3,37.0,0.635,none_R0_none_mCherry,10_uM_IPTG,G10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
799.3,37.0,0.642,none_R0_none_mCherry,10_uM_IPTG,G10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
824.3,37.1,0.65,none_R0_none_mCherry,10_uM_IPTG,G10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
849.3,37.0,0.652,none_R0_none_mCherry,10_uM_IPTG,G10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
874.3,36.9,0.657,none_R0_none_mCherry,10_uM_IPTG,G10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
899.3,37.0,0.66,none_R0_none_mCherry,10_uM_IPTG,G10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
924.3,37.0,0.66,none_R0_none_mCherry,10_uM_IPTG,G10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
949.3,37.0,0.6629999999999999,none_R0_none_mCherry,10_uM_IPTG,G10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
974.3,37.0,0.662,none_R0_none_mCherry,10_uM_IPTG,G10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
999.3,37.0,0.6609999999999999,none_R0_none_mCherry,10_uM_IPTG,G10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,none,0.0,mCherry,20200730,1
