time_min,temp_C,OD600,YFP,strain,well,media,neg_selection,pos_selection,operator,repressor,volume_marker,date,run_number
1038.3,37.0,0.631,60.0,O1_R1740_T_mCherry,F07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1058.3,37.0,0.628,66.0,O1_R1740_T_mCherry,F07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1078.3,37.0,0.626,61.0,O1_R1740_T_mCherry,F07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1098.3,37.1,0.622,62.0,O1_R1740_T_mCherry,F07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1118.3,37.0,0.62,64.0,O1_R1740_T_mCherry,F07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1138.3,37.1,0.618,66.0,O1_R1740_T_mCherry,F07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1158.3,37.1,0.616,56.0,O1_R1740_T_mCherry,F07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1178.3,37.1,0.614,60.0,O1_R1740_T_mCherry,F07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1198.3,37.0,0.612,62.0,O1_R1740_T_mCherry,F07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1218.3,37.0,0.609,58.0,O1_R1740_T_mCherry,F07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1238.3,37.1,0.607,68.0,O1_R1740_T_mCherry,F07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1258.3,37.0,0.604,67.0,O1_R1740_T_mCherry,F07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1278.3,37.0,0.603,61.0,O1_R1740_T_mCherry,F07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1298.3,37.1,0.6,53.0,O1_R1740_T_mCherry,F07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1318.3,37.0,0.599,55.0,O1_R1740_T_mCherry,F07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1338.3,37.0,0.598,64.0,O1_R1740_T_mCherry,F07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1358.3,37.0,0.595,59.0,O1_R1740_T_mCherry,F07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1378.3,37.0,0.593,58.0,O1_R1740_T_mCherry,F07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1398.3,37.0,0.591,61.0,O1_R1740_T_mCherry,F07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1418.3,37.0,0.588,66.0,O1_R1740_T_mCherry,F07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
18.3,37.1,0.038,35.0,O1_R1740_T_mCherry,F08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
38.3,37.1,0.039,29.0,O1_R1740_T_mCherry,F08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
58.3,37.0,0.04,41.0,O1_R1740_T_mCherry,F08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
78.3,37.1,0.040999999999999995,27.0,O1_R1740_T_mCherry,F08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
98.3,37.1,0.042,28.0,O1_R1740_T_mCherry,F08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
118.3,37.0,0.043,38.0,O1_R1740_T_mCherry,F08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
138.3,37.0,0.044000000000000004,35.0,O1_R1740_T_mCherry,F08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
158.3,37.0,0.047,30.0,O1_R1740_T_mCherry,F08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
178.3,37.0,0.05,30.0,O1_R1740_T_mCherry,F08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
198.3,37.0,0.053,35.0,O1_R1740_T_mCherry,F08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
218.3,37.0,0.057,36.0,O1_R1740_T_mCherry,F08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
238.3,37.0,0.061,36.0,O1_R1740_T_mCherry,F08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
258.3,37.1,0.067,33.0,O1_R1740_T_mCherry,F08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
278.3,37.0,0.073,34.0,O1_R1740_T_mCherry,F08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
298.3,37.0,0.081,32.0,O1_R1740_T_mCherry,F08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
318.3,37.0,0.091,32.0,O1_R1740_T_mCherry,F08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
338.3,37.0,0.102,30.0,O1_R1740_T_mCherry,F08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
358.3,37.0,0.11699999999999999,32.0,O1_R1740_T_mCherry,F08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
378.3,37.0,0.132,31.0,O1_R1740_T_mCherry,F08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
398.3,37.1,0.151,30.0,O1_R1740_T_mCherry,F08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
418.3,37.0,0.17,35.0,O1_R1740_T_mCherry,F08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
438.3,37.1,0.191,35.0,O1_R1740_T_mCherry,F08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
458.3,37.1,0.215,33.0,O1_R1740_T_mCherry,F08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
478.3,37.1,0.239,33.0,O1_R1740_T_mCherry,F08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
498.3,37.1,0.265,33.0,O1_R1740_T_mCherry,F08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
518.3,37.0,0.295,34.0,O1_R1740_T_mCherry,F08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
538.3,37.1,0.33,38.0,O1_R1740_T_mCherry,F08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
558.3,37.0,0.36,39.0,O1_R1740_T_mCherry,F08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
578.3,37.1,0.395,39.0,O1_R1740_T_mCherry,F08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
598.3,37.1,0.43,38.0,O1_R1740_T_mCherry,F08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
618.3,37.1,0.461,43.0,O1_R1740_T_mCherry,F08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
638.3,37.0,0.48700000000000004,49.0,O1_R1740_T_mCherry,F08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
658.3,37.1,0.507,50.0,O1_R1740_T_mCherry,F08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
678.3,37.1,0.528,48.0,O1_R1740_T_mCherry,F08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
698.3,37.1,0.546,56.0,O1_R1740_T_mCherry,F08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
718.3,37.1,0.5589999999999999,54.0,O1_R1740_T_mCherry,F08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
738.3,37.0,0.5720000000000001,58.0,O1_R1740_T_mCherry,F08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
758.3,37.0,0.583,56.0,O1_R1740_T_mCherry,F08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
778.3,37.0,0.5920000000000001,63.0,O1_R1740_T_mCherry,F08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
798.3,37.1,0.599,52.0,O1_R1740_T_mCherry,F08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
818.3,37.0,0.605,62.0,O1_R1740_T_mCherry,F08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
838.3,37.1,0.611,57.0,O1_R1740_T_mCherry,F08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
858.3,37.0,0.613,50.0,O1_R1740_T_mCherry,F08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
878.3,37.1,0.618,66.0,O1_R1740_T_mCherry,F08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
898.3,37.1,0.62,59.0,O1_R1740_T_mCherry,F08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
918.3,37.1,0.621,70.0,O1_R1740_T_mCherry,F08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
938.3,37.0,0.624,74.0,O1_R1740_T_mCherry,F08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
958.3,37.0,0.629,74.0,O1_R1740_T_mCherry,F08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
978.3,37.0,0.63,63.0,O1_R1740_T_mCherry,F08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
998.3,37.1,0.625,72.0,O1_R1740_T_mCherry,F08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1018.3,37.1,0.623,70.0,O1_R1740_T_mCherry,F08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1038.3,37.0,0.621,66.0,O1_R1740_T_mCherry,F08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1058.3,37.0,0.618,58.0,O1_R1740_T_mCherry,F08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1078.3,37.0,0.615,59.0,O1_R1740_T_mCherry,F08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1098.3,37.1,0.61,61.0,O1_R1740_T_mCherry,F08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1118.3,37.0,0.608,62.0,O1_R1740_T_mCherry,F08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1138.3,37.1,0.605,55.0,O1_R1740_T_mCherry,F08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1158.3,37.1,0.602,68.0,O1_R1740_T_mCherry,F08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1178.3,37.1,0.599,66.0,O1_R1740_T_mCherry,F08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1198.3,37.0,0.597,56.0,O1_R1740_T_mCherry,F08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1218.3,37.0,0.596,59.0,O1_R1740_T_mCherry,F08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1238.3,37.1,0.595,54.0,O1_R1740_T_mCherry,F08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1258.3,37.0,0.591,64.0,O1_R1740_T_mCherry,F08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1278.3,37.0,0.589,63.0,O1_R1740_T_mCherry,F08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1298.3,37.1,0.586,60.0,O1_R1740_T_mCherry,F08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1318.3,37.0,0.584,62.0,O1_R1740_T_mCherry,F08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1338.3,37.0,0.581,67.0,O1_R1740_T_mCherry,F08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1358.3,37.0,0.579,58.0,O1_R1740_T_mCherry,F08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1378.3,37.0,0.5770000000000001,56.0,O1_R1740_T_mCherry,F08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1398.3,37.0,0.5760000000000001,53.0,O1_R1740_T_mCherry,F08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1418.3,37.0,0.574,55.0,O1_R1740_T_mCherry,F08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
18.3,37.1,0.037000000000000005,36.0,O1_R1740_T_mCherry,F09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
38.3,37.1,0.037000000000000005,34.0,O1_R1740_T_mCherry,F09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
58.3,37.0,0.037000000000000005,29.0,O1_R1740_T_mCherry,F09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
78.3,37.1,0.038,30.0,O1_R1740_T_mCherry,F09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
98.3,37.1,0.038,37.0,O1_R1740_T_mCherry,F09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
118.3,37.0,0.038,35.0,O1_R1740_T_mCherry,F09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
138.3,37.0,0.039,31.0,O1_R1740_T_mCherry,F09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
158.3,37.0,0.039,39.0,O1_R1740_T_mCherry,F09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
178.3,37.0,0.04,37.0,O1_R1740_T_mCherry,F09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
198.3,37.0,0.04,26.0,O1_R1740_T_mCherry,F09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
218.3,37.0,0.040999999999999995,33.0,O1_R1740_T_mCherry,F09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
238.3,37.0,0.042,28.0,O1_R1740_T_mCherry,F09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
258.3,37.1,0.043,24.0,O1_R1740_T_mCherry,F09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
278.3,37.0,0.043,37.0,O1_R1740_T_mCherry,F09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
298.3,37.0,0.043,41.0,O1_R1740_T_mCherry,F09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
318.3,37.0,0.044000000000000004,37.0,O1_R1740_T_mCherry,F09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
338.3,37.0,0.045,30.0,O1_R1740_T_mCherry,F09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
358.3,37.0,0.046,32.0,O1_R1740_T_mCherry,F09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
378.3,37.0,0.047,33.0,O1_R1740_T_mCherry,F09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
398.3,37.1,0.048,30.0,O1_R1740_T_mCherry,F09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
418.3,37.0,0.049,30.0,O1_R1740_T_mCherry,F09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
438.3,37.1,0.049,34.0,O1_R1740_T_mCherry,F09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
458.3,37.1,0.05,41.0,O1_R1740_T_mCherry,F09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
478.3,37.1,0.051,35.0,O1_R1740_T_mCherry,F09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
498.3,37.1,0.052000000000000005,34.0,O1_R1740_T_mCherry,F09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
518.3,37.0,0.053,41.0,O1_R1740_T_mCherry,F09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
538.3,37.1,0.053,37.0,O1_R1740_T_mCherry,F09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
558.3,37.0,0.054000000000000006,35.0,O1_R1740_T_mCherry,F09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
578.3,37.1,0.055999999999999994,32.0,O1_R1740_T_mCherry,F09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
598.3,37.1,0.057,35.0,O1_R1740_T_mCherry,F09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
618.3,37.1,0.057999999999999996,33.0,O1_R1740_T_mCherry,F09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
638.3,37.0,0.059000000000000004,33.0,O1_R1740_T_mCherry,F09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
658.3,37.1,0.06,28.0,O1_R1740_T_mCherry,F09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
678.3,37.1,0.062,36.0,O1_R1740_T_mCherry,F09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
698.3,37.1,0.064,42.0,O1_R1740_T_mCherry,F09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
718.3,37.1,0.066,33.0,O1_R1740_T_mCherry,F09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
738.3,37.0,0.067,37.0,O1_R1740_T_mCherry,F09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
758.3,37.0,0.069,35.0,O1_R1740_T_mCherry,F09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
778.3,37.0,0.071,37.0,O1_R1740_T_mCherry,F09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
798.3,37.1,0.073,29.0,O1_R1740_T_mCherry,F09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
818.3,37.0,0.07400000000000001,32.0,O1_R1740_T_mCherry,F09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
838.3,37.1,0.077,42.0,O1_R1740_T_mCherry,F09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
858.3,37.0,0.079,35.0,O1_R1740_T_mCherry,F09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
878.3,37.1,0.083,33.0,O1_R1740_T_mCherry,F09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
898.3,37.1,0.087,34.0,O1_R1740_T_mCherry,F09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
918.3,37.1,0.09300000000000001,33.0,O1_R1740_T_mCherry,F09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
938.3,37.0,0.098,38.0,O1_R1740_T_mCherry,F09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
958.3,37.0,0.102,35.0,O1_R1740_T_mCherry,F09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
978.3,37.0,0.107,38.0,O1_R1740_T_mCherry,F09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
998.3,37.1,0.11,37.0,O1_R1740_T_mCherry,F09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1018.3,37.1,0.11699999999999999,33.0,O1_R1740_T_mCherry,F09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1038.3,37.0,0.122,35.0,O1_R1740_T_mCherry,F09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1058.3,37.0,0.128,34.0,O1_R1740_T_mCherry,F09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1078.3,37.0,0.134,37.0,O1_R1740_T_mCherry,F09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1098.3,37.1,0.142,31.0,O1_R1740_T_mCherry,F09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1118.3,37.0,0.15,39.0,O1_R1740_T_mCherry,F09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1138.3,37.1,0.158,33.0,O1_R1740_T_mCherry,F09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1158.3,37.1,0.168,33.0,O1_R1740_T_mCherry,F09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1178.3,37.1,0.17800000000000002,33.0,O1_R1740_T_mCherry,F09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1198.3,37.0,0.18899999999999997,35.0,O1_R1740_T_mCherry,F09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1218.3,37.0,0.201,41.0,O1_R1740_T_mCherry,F09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1238.3,37.1,0.21600000000000003,35.0,O1_R1740_T_mCherry,F09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
